id_data,variable,id_nivel,nivel_value,id_time,time,value_label,value
17,poblacion,mpio,25793,1,1993,Población,7101
17,poblacion,mpio,25793,1,1994,Población,6971
17,poblacion,mpio,25793,1,1995,Población,6825
17,poblacion,mpio,25793,1,1996,Población,6726
17,poblacion,mpio,25793,1,1997,Población,6618
17,poblacion,mpio,25793,1,1998,Población,6572
17,poblacion,mpio,25793,1,1999,Población,6545
17,poblacion,mpio,25793,1,2000,Población,6491
17,poblacion,mpio,25793,1,2001,Población,6445
17,poblacion,mpio,25793,1,2002,Población,6423
17,poblacion,mpio,25793,1,2003,Población,6376
17,poblacion,mpio,25793,1,2004,Población,6369
17,poblacion,mpio,25793,1,2005,Población,6384
17,poblacion,mpio,25793,1,2006,Población,6349
17,poblacion,mpio,25793,1,2007,Población,6416
17,poblacion,mpio,25793,1,2008,Población,6452
17,poblacion,mpio,25793,1,2009,Población,6508
17,poblacion,mpio,25793,1,2010,Población,6638
17,poblacion,mpio,25793,1,2011,Población,6721
17,poblacion,mpio,25793,1,2012,Población,6848
17,poblacion,mpio,25793,1,2013,Población,6994
17,poblacion,mpio,25793,1,2014,Población,7151
17,poblacion,mpio,25793,1,2015,Población,7356
17,poblacion,mpio,25793,1,2016,Población,7529
17,poblacion,mpio,25793,1,2017,Población,7776
17,poblacion,mpio,25793,1,2018,Población,8067
17,poblacion,mpio,25793,1,2019,Población,8354
17,poblacion,mpio,25793,1,2020,Población,8654
17,poblacion,mpio,25793,1,2021,Población,8998
17,poblacion,mpio,25793,1,2022,Población,9281
17,poblacion,mpio,25793,1,2023,Población,9545
17,poblacion,mpio,25793,1,2024,Población,9682
17,poblacion,mpio,25793,1,2025,Población,9782
17,poblacion,mpio,25793,1,2026,Población,9887
17,poblacion,mpio,25793,1,2027,Población,9967
17,poblacion,mpio,25793,1,2028,Población,10058
17,poblacion,mpio,25793,1,2029,Población,10149
17,poblacion,mpio,25793,1,2030,Población,10234
17,poblacion,mpio,25793,1,2031,Población,10309
17,poblacion,mpio,25793,1,2032,Población,10381
17,poblacion,mpio,25793,1,2033,Población,10472
17,poblacion,mpio,25793,1,2034,Población,10535
17,poblacion,mpio,25793,1,2035,Población,10628
17,poblacion,mpio,25797,1,1985,Población,9147
17,poblacion,mpio,25797,1,1986,Población,8843
17,poblacion,mpio,25797,1,1987,Población,8618
17,poblacion,mpio,25797,1,1988,Población,8404
17,poblacion,mpio,25797,1,1989,Población,8193
17,poblacion,mpio,25797,1,1990,Población,8043
17,poblacion,mpio,25797,1,1991,Población,7877
17,poblacion,mpio,25797,1,1992,Población,7651
17,poblacion,mpio,25797,1,1993,Población,7564
17,poblacion,mpio,25797,1,1994,Población,7419
17,poblacion,mpio,25797,1,1995,Población,7320
17,poblacion,mpio,25797,1,1996,Población,7212
17,poblacion,mpio,25797,1,1997,Población,7143
17,poblacion,mpio,25797,1,1998,Población,7106
17,poblacion,mpio,25797,1,1999,Población,7108
17,poblacion,mpio,25797,1,2000,Población,7065
17,poblacion,mpio,25797,1,2001,Población,7035
17,poblacion,mpio,25797,1,2002,Población,7052
17,poblacion,mpio,25797,1,2003,Población,7068
17,poblacion,mpio,25797,1,2004,Población,7088
17,poblacion,mpio,25797,1,2005,Población,7149
17,poblacion,mpio,25797,1,2006,Población,7168
17,poblacion,mpio,25797,1,2007,Población,7219
17,poblacion,mpio,25797,1,2008,Población,7340
17,poblacion,mpio,25797,1,2009,Población,7463
17,poblacion,mpio,25797,1,2010,Población,7601
17,poblacion,mpio,25797,1,2011,Población,7791
17,poblacion,mpio,25797,1,2012,Población,7949
17,poblacion,mpio,25797,1,2013,Población,8157
17,poblacion,mpio,25797,1,2014,Población,8349
17,poblacion,mpio,25797,1,2015,Población,8583
17,poblacion,mpio,25797,1,2016,Población,8848
17,poblacion,mpio,25797,1,2017,Población,9135
17,poblacion,mpio,25797,1,2018,Población,9567
17,poblacion,mpio,25797,1,2019,Población,10065
17,poblacion,mpio,25797,1,2020,Población,10531
17,poblacion,mpio,25797,1,2021,Población,10949
17,poblacion,mpio,25797,1,2022,Población,11294
17,poblacion,mpio,25797,1,2023,Población,11615
17,poblacion,mpio,25797,1,2024,Población,11732
17,poblacion,mpio,25797,1,2025,Población,11835
17,poblacion,mpio,25797,1,2026,Población,11919
17,poblacion,mpio,25797,1,2027,Población,11994
17,poblacion,mpio,25797,1,2028,Población,12087
17,poblacion,mpio,25797,1,2029,Población,12159
17,poblacion,mpio,25797,1,2030,Población,12227
17,poblacion,mpio,25797,1,2031,Población,12301
17,poblacion,mpio,25797,1,2032,Población,12386
17,poblacion,mpio,25797,1,2033,Población,12456
17,poblacion,mpio,25797,1,2034,Población,12520
17,poblacion,mpio,25797,1,2035,Población,12578
17,poblacion,mpio,25799,1,1985,Población,13868
17,poblacion,mpio,25799,1,1986,Población,13727
17,poblacion,mpio,25799,1,1987,Población,13516
17,poblacion,mpio,25799,1,1988,Población,13433
17,poblacion,mpio,25799,1,1989,Población,13227
17,poblacion,mpio,25799,1,1990,Población,13126
17,poblacion,mpio,25799,1,1991,Población,13008
17,poblacion,mpio,25799,1,1992,Población,12936
17,poblacion,mpio,25799,1,1993,Población,12826
17,poblacion,mpio,25799,1,1994,Población,12817
17,poblacion,mpio,25799,1,1995,Población,12819
17,poblacion,mpio,25799,1,1996,Población,12854
17,poblacion,mpio,25799,1,1997,Población,12887
17,poblacion,mpio,25799,1,1998,Población,13032
17,poblacion,mpio,25799,1,1999,Población,13106
17,poblacion,mpio,25799,1,2000,Población,13231
17,poblacion,mpio,25799,1,2001,Población,13379
17,poblacion,mpio,25799,1,2002,Población,13532
17,poblacion,mpio,25799,1,2003,Población,13742
17,poblacion,mpio,25799,1,2004,Población,13941
17,poblacion,mpio,25799,1,2005,Población,14155
17,poblacion,mpio,25799,1,2006,Población,14405
17,poblacion,mpio,25799,1,2007,Población,14734
17,poblacion,mpio,25799,1,2008,Población,15102
17,poblacion,mpio,25799,1,2009,Población,15535
17,poblacion,mpio,25799,1,2010,Población,15994
17,poblacion,mpio,25799,1,2011,Población,16519
17,poblacion,mpio,25799,1,2012,Población,17097
17,poblacion,mpio,25799,1,2013,Población,17714
17,poblacion,mpio,25799,1,2014,Población,18375
17,poblacion,mpio,25799,1,2015,Población,19111
17,poblacion,mpio,25799,1,2016,Población,19931
17,poblacion,mpio,25799,1,2017,Población,20825
17,poblacion,mpio,25799,1,2018,Población,21935
17,poblacion,mpio,25799,1,2019,Población,23052
17,poblacion,mpio,25799,1,2020,Población,24096
17,poblacion,mpio,25799,1,2021,Población,25053
17,poblacion,mpio,25799,1,2022,Población,25841
17,poblacion,mpio,25799,1,2023,Población,26576
17,poblacion,mpio,25799,1,2024,Población,27179
17,poblacion,mpio,25799,1,2025,Población,27735
17,poblacion,mpio,25799,1,2026,Población,28211
17,poblacion,mpio,25799,1,2027,Población,28647
17,poblacion,mpio,25799,1,2028,Población,29032
17,poblacion,mpio,25799,1,2029,Población,29387
17,poblacion,mpio,25799,1,2030,Población,29752
17,poblacion,mpio,25799,1,2031,Población,30080
17,poblacion,mpio,25799,1,2032,Población,30380
17,poblacion,mpio,25799,1,2033,Población,30686
17,poblacion,mpio,25799,1,2034,Población,31000
17,poblacion,mpio,25799,1,2035,Población,31297
17,poblacion,mpio,25805,1,1985,Población,6713
17,poblacion,mpio,25805,1,1986,Población,6338
17,poblacion,mpio,25805,1,1987,Población,6090
17,poblacion,mpio,25805,1,1988,Población,5796
17,poblacion,mpio,25805,1,1989,Población,5601
17,poblacion,mpio,25805,1,1990,Población,5407
17,poblacion,mpio,25805,1,1991,Población,5220
17,poblacion,mpio,25805,1,1992,Población,5039
17,poblacion,mpio,25805,1,1993,Población,4857
17,poblacion,mpio,25805,1,1994,Población,4706
17,poblacion,mpio,25805,1,1995,Población,4591
17,poblacion,mpio,25805,1,1996,Población,4445
17,poblacion,mpio,25805,1,1997,Población,4347
17,poblacion,mpio,25805,1,1998,Población,4347
17,poblacion,mpio,25805,1,1999,Población,4191
17,poblacion,mpio,25805,1,2000,Población,4205
17,poblacion,mpio,25805,1,2001,Población,4095
17,poblacion,mpio,25805,1,2002,Población,3979
17,poblacion,mpio,25805,1,2003,Población,3929
17,poblacion,mpio,25805,1,2004,Población,3899
17,poblacion,mpio,25805,1,2005,Población,3883
17,poblacion,mpio,25805,1,2006,Población,3846
17,poblacion,mpio,25805,1,2007,Población,3817
17,poblacion,mpio,25805,1,2008,Población,3801
17,poblacion,mpio,25805,1,2009,Población,3799
17,poblacion,mpio,25805,1,2010,Población,3828
17,poblacion,mpio,25805,1,2011,Población,3835
17,poblacion,mpio,25805,1,2012,Población,3947
17,poblacion,mpio,25805,1,2013,Población,3991
17,poblacion,mpio,25805,1,2014,Población,4005
17,poblacion,mpio,25805,1,2015,Población,4123
17,poblacion,mpio,25805,1,2016,Población,4126
17,poblacion,mpio,25805,1,2017,Población,4213
17,poblacion,mpio,25805,1,2018,Población,4335
17,poblacion,mpio,25805,1,2019,Población,4477
17,poblacion,mpio,25805,1,2020,Población,4639
17,poblacion,mpio,25805,1,2021,Población,4823
17,poblacion,mpio,25805,1,2022,Población,4975
17,poblacion,mpio,25805,1,2023,Población,5116
17,poblacion,mpio,25805,1,2024,Población,5164
17,poblacion,mpio,25805,1,2025,Población,5221
17,poblacion,mpio,25805,1,2026,Población,5256
17,poblacion,mpio,25805,1,2027,Población,5309
17,poblacion,mpio,25805,1,2028,Población,5356
17,poblacion,mpio,25805,1,2029,Población,5380
17,poblacion,mpio,25805,1,2030,Población,5418
17,poblacion,mpio,25805,1,2031,Población,5467
17,poblacion,mpio,25805,1,2032,Población,5495
17,poblacion,mpio,25805,1,2033,Población,5527
17,poblacion,mpio,25805,1,2034,Población,5569
17,poblacion,mpio,25805,1,2035,Población,5583
17,poblacion,mpio,25807,1,1985,Población,5878
17,poblacion,mpio,25807,1,1986,Población,5559
17,poblacion,mpio,25807,1,1987,Población,5263
17,poblacion,mpio,25807,1,1988,Población,5038
17,poblacion,mpio,25807,1,1989,Población,4776
17,poblacion,mpio,25807,1,1990,Población,4654
17,poblacion,mpio,25807,1,1991,Población,4445
17,poblacion,mpio,25807,1,1992,Población,4311
17,poblacion,mpio,25807,1,1993,Población,4038
17,poblacion,mpio,25807,1,1994,Población,3914
17,poblacion,mpio,25807,1,1995,Población,3759
17,poblacion,mpio,25807,1,1996,Población,3719
17,poblacion,mpio,25807,1,1997,Población,3607
17,poblacion,mpio,25807,1,1998,Población,3509
17,poblacion,mpio,25807,1,1999,Población,3407
17,poblacion,mpio,25807,1,2000,Población,3411
17,poblacion,mpio,25807,1,2001,Población,3264
17,poblacion,mpio,25807,1,2002,Población,3192
17,poblacion,mpio,25807,1,2003,Población,3202
17,poblacion,mpio,25807,1,2004,Población,3074
17,poblacion,mpio,25807,1,2005,Población,3016
17,poblacion,mpio,25807,1,2006,Población,2977
17,poblacion,mpio,25807,1,2007,Población,2944
17,poblacion,mpio,25807,1,2008,Población,2999
17,poblacion,mpio,25807,1,2009,Población,2989
17,poblacion,mpio,25807,1,2010,Población,2921
17,poblacion,mpio,25807,1,2011,Población,2900
17,poblacion,mpio,25807,1,2012,Población,2958
17,poblacion,mpio,25807,1,2013,Población,2994
17,poblacion,mpio,25807,1,2014,Población,3104
17,poblacion,mpio,25807,1,2015,Población,3086
17,poblacion,mpio,25807,1,2016,Población,3020
17,poblacion,mpio,25807,1,2017,Población,3110
17,poblacion,mpio,25807,1,2018,Población,3158
17,poblacion,mpio,25807,1,2019,Población,3207
17,poblacion,mpio,25807,1,2020,Población,3285
17,poblacion,mpio,25807,1,2021,Población,3415
17,poblacion,mpio,25807,1,2022,Población,3523
17,poblacion,mpio,25807,1,2023,Población,3623
17,poblacion,mpio,25807,1,2024,Población,3658
17,poblacion,mpio,25807,1,2025,Población,3696
17,poblacion,mpio,25807,1,2026,Población,3738
17,poblacion,mpio,25807,1,2027,Población,3758
17,poblacion,mpio,25807,1,2028,Población,3793
17,poblacion,mpio,25807,1,2029,Población,3828
17,poblacion,mpio,25807,1,2030,Población,3852
17,poblacion,mpio,25807,1,2031,Población,3887
17,poblacion,mpio,25807,1,2032,Población,3916
17,poblacion,mpio,25807,1,2033,Población,3941
17,poblacion,mpio,25807,1,2034,Población,3957
17,poblacion,mpio,25807,1,2035,Población,3980
17,poblacion,mpio,25815,1,1985,Población,24775
17,poblacion,mpio,25815,1,1986,Población,23539
17,poblacion,mpio,25815,1,1987,Población,22426
17,poblacion,mpio,25815,1,1988,Población,21394
17,poblacion,mpio,25815,1,1989,Población,20447
17,poblacion,mpio,25815,1,1990,Población,19558
17,poblacion,mpio,25815,1,1991,Población,18725
17,poblacion,mpio,25815,1,1992,Población,18010
17,poblacion,mpio,25815,1,1993,Población,17346
17,poblacion,mpio,25815,1,1994,Población,16805
17,poblacion,mpio,25815,1,1995,Población,16288
17,poblacion,mpio,25815,1,1996,Población,15863
17,poblacion,mpio,25815,1,1997,Población,15459
17,poblacion,mpio,25815,1,1998,Población,15138
17,poblacion,mpio,25815,1,1999,Población,14844
17,poblacion,mpio,25815,1,2000,Población,14557
17,poblacion,mpio,25815,1,2001,Población,14347
17,poblacion,mpio,25815,1,2002,Población,14145
17,poblacion,mpio,25815,1,2003,Población,13968
17,poblacion,mpio,25815,1,2004,Población,13808
17,poblacion,mpio,25815,1,2005,Población,13713
17,poblacion,mpio,25815,1,2006,Población,13638
17,poblacion,mpio,25815,1,2007,Población,13592
17,poblacion,mpio,25815,1,2008,Población,13604
17,poblacion,mpio,25815,1,2009,Población,13649
17,poblacion,mpio,25815,1,2010,Población,13715
17,poblacion,mpio,25815,1,2011,Población,13830
17,poblacion,mpio,25815,1,2012,Población,14020
17,poblacion,mpio,25815,1,2013,Población,14167
17,poblacion,mpio,25815,1,2014,Población,14390
17,poblacion,mpio,25815,1,2015,Población,14639
17,poblacion,mpio,25815,1,2016,Población,14939
17,poblacion,mpio,25815,1,2017,Población,15291
17,poblacion,mpio,25815,1,2018,Población,15735
17,poblacion,mpio,25815,1,2019,Población,16136
17,poblacion,mpio,25815,1,2020,Población,16611
17,poblacion,mpio,25815,1,2021,Población,17271
17,poblacion,mpio,25815,1,2022,Población,17814
17,poblacion,mpio,25815,1,2023,Población,18320
17,poblacion,mpio,25815,1,2024,Población,18748
17,poblacion,mpio,25815,1,2025,Población,19143
17,poblacion,mpio,25815,1,2026,Población,19537
17,poblacion,mpio,25815,1,2027,Población,19872
17,poblacion,mpio,25815,1,2028,Población,20212
17,poblacion,mpio,25815,1,2029,Población,20520
17,poblacion,mpio,25815,1,2030,Población,20799
17,poblacion,mpio,25815,1,2031,Población,21036
17,poblacion,mpio,25815,1,2032,Población,21305
17,poblacion,mpio,25815,1,2033,Población,21563
17,poblacion,mpio,25815,1,2034,Población,21807
17,poblacion,mpio,25815,1,2035,Población,22071
17,poblacion,mpio,25817,1,1985,Población,10134
17,poblacion,mpio,25817,1,1986,Población,10816
17,poblacion,mpio,25817,1,1987,Población,11484
17,poblacion,mpio,25817,1,1988,Población,12109
17,poblacion,mpio,25817,1,1989,Población,12649
17,poblacion,mpio,25817,1,1990,Población,13176
17,poblacion,mpio,25817,1,1991,Población,13665
17,poblacion,mpio,25817,1,1992,Población,14186
17,poblacion,mpio,25817,1,1993,Población,14642
17,poblacion,mpio,25817,1,1994,Población,15139
17,poblacion,mpio,25817,1,1995,Población,15665
17,poblacion,mpio,25817,1,1996,Población,16181
17,poblacion,mpio,25817,1,1997,Población,16725
17,poblacion,mpio,25817,1,1998,Población,17346
17,poblacion,mpio,25817,1,1999,Población,17933
17,poblacion,mpio,25817,1,2000,Población,18546
17,poblacion,mpio,25817,1,2001,Población,19178
17,poblacion,mpio,25817,1,2002,Población,19821
17,poblacion,mpio,25817,1,2003,Población,20492
17,poblacion,mpio,25817,1,2004,Población,21185
17,poblacion,mpio,25817,1,2005,Población,21863
17,poblacion,mpio,25817,1,2006,Población,22662
17,poblacion,mpio,25817,1,2007,Población,23543
17,poblacion,mpio,25817,1,2008,Población,24507
17,poblacion,mpio,25817,1,2009,Población,25549
17,poblacion,mpio,25817,1,2010,Población,26690
17,poblacion,mpio,25817,1,2011,Población,27929
17,poblacion,mpio,25817,1,2012,Población,29250
17,poblacion,mpio,25817,1,2013,Población,30678
17,poblacion,mpio,25817,1,2014,Población,32179
17,poblacion,mpio,25817,1,2015,Población,33841
17,poblacion,mpio,25817,1,2016,Población,35666
17,poblacion,mpio,25817,1,2017,Población,37633
17,poblacion,mpio,25817,1,2018,Población,39996
17,poblacion,mpio,25817,1,2019,Población,43020
17,poblacion,mpio,25817,1,2020,Población,45714
17,poblacion,mpio,25817,1,2021,Población,47539
17,poblacion,mpio,25817,1,2022,Población,49035
17,poblacion,mpio,25817,1,2023,Población,50428
17,poblacion,mpio,25817,1,2024,Población,51605
17,poblacion,mpio,25817,1,2025,Población,52620
17,poblacion,mpio,25817,1,2026,Población,53533
17,poblacion,mpio,25817,1,2027,Población,54360
17,poblacion,mpio,25817,1,2028,Población,55093
17,poblacion,mpio,25817,1,2029,Población,55802
17,poblacion,mpio,25817,1,2030,Población,56429
17,poblacion,mpio,25817,1,2031,Población,57034
17,poblacion,mpio,25817,1,2032,Población,57616
17,poblacion,mpio,25817,1,2033,Población,58197
17,poblacion,mpio,25817,1,2034,Población,58745
17,poblacion,mpio,25817,1,2035,Población,59305
17,poblacion,mpio,25823,1,1985,Población,9209
17,poblacion,mpio,25823,1,1986,Población,8704
17,poblacion,mpio,25823,1,1987,Población,8274
17,poblacion,mpio,25823,1,1988,Población,7919
17,poblacion,mpio,25823,1,1989,Población,7578
17,poblacion,mpio,25823,1,1990,Población,7239
17,poblacion,mpio,25823,1,1991,Población,6916
17,poblacion,mpio,25823,1,1992,Población,6611
17,poblacion,mpio,25823,1,1993,Población,6306
17,poblacion,mpio,25823,1,1994,Población,6083
17,poblacion,mpio,25823,1,1995,Población,5851
17,poblacion,mpio,25823,1,1996,Población,5621
17,poblacion,mpio,25823,1,1997,Población,5448
17,poblacion,mpio,25823,1,1998,Población,5330
17,poblacion,mpio,25823,1,1999,Población,5202
17,poblacion,mpio,25823,1,2000,Población,5048
17,poblacion,mpio,25823,1,2001,Población,4883
17,poblacion,mpio,25823,1,2002,Población,4770
17,poblacion,mpio,25823,1,2003,Población,4670
17,poblacion,mpio,25823,1,2004,Población,4575
17,poblacion,mpio,25823,1,2005,Población,4495
17,poblacion,mpio,25823,1,2006,Población,4361
17,poblacion,mpio,25823,1,2007,Población,4291
17,poblacion,mpio,25823,1,2008,Población,4238
17,poblacion,mpio,25823,1,2009,Población,4195
17,poblacion,mpio,25823,1,2010,Población,4148
17,poblacion,mpio,25823,1,2011,Población,4111
17,poblacion,mpio,25823,1,2012,Población,4125
17,poblacion,mpio,25823,1,2013,Población,4106
17,poblacion,mpio,25823,1,2014,Población,4083
17,poblacion,mpio,25823,1,2015,Población,4076
17,poblacion,mpio,25823,1,2016,Población,4091
17,poblacion,mpio,25823,1,2017,Población,4077
17,poblacion,mpio,25823,1,2018,Población,4139
17,poblacion,mpio,25823,1,2019,Población,4189
17,poblacion,mpio,25823,1,2020,Población,4284
17,poblacion,mpio,25823,1,2021,Población,4454
17,poblacion,mpio,25823,1,2022,Población,4594
17,poblacion,mpio,25823,1,2023,Población,4725
17,poblacion,mpio,25823,1,2024,Población,4781
17,poblacion,mpio,25823,1,2025,Población,4836
17,poblacion,mpio,25823,1,2026,Población,4875
17,poblacion,mpio,25823,1,2027,Población,4925
17,poblacion,mpio,25823,1,2028,Población,4957
17,poblacion,mpio,25823,1,2029,Población,4992
17,poblacion,mpio,25823,1,2030,Población,5036
17,poblacion,mpio,25823,1,2031,Población,5072
17,poblacion,mpio,25823,1,2032,Población,5119
17,poblacion,mpio,25823,1,2033,Población,5145
17,poblacion,mpio,25823,1,2034,Población,5191
17,poblacion,mpio,25823,1,2035,Población,5217
17,poblacion,mpio,25839,1,1985,Población,19667
17,poblacion,mpio,25839,1,1986,Población,18645
17,poblacion,mpio,25839,1,1987,Población,17680
17,poblacion,mpio,25839,1,1988,Población,16779
17,poblacion,mpio,25839,1,1989,Población,15956
17,poblacion,mpio,25839,1,1990,Población,15205
17,poblacion,mpio,25839,1,1991,Población,14552
17,poblacion,mpio,25839,1,1992,Población,13817
17,poblacion,mpio,25839,1,1993,Población,13180
17,poblacion,mpio,25839,1,1994,Población,12650
17,poblacion,mpio,25839,1,1995,Población,12164
17,poblacion,mpio,25839,1,1996,Población,11697
17,poblacion,mpio,25839,1,1997,Población,11309
17,poblacion,mpio,25839,1,1998,Población,10964
17,poblacion,mpio,25839,1,1999,Población,10630
17,poblacion,mpio,25839,1,2000,Población,10259
17,poblacion,mpio,25839,1,2001,Población,9971
17,poblacion,mpio,25839,1,2002,Población,9712
17,poblacion,mpio,25839,1,2003,Población,9462
17,poblacion,mpio,25839,1,2004,Población,9178
17,poblacion,mpio,25839,1,2005,Población,8947
17,poblacion,mpio,25839,1,2006,Población,8734
17,poblacion,mpio,25839,1,2007,Población,8552
17,poblacion,mpio,25839,1,2008,Población,8406
17,poblacion,mpio,25839,1,2009,Población,8258
17,poblacion,mpio,25839,1,2010,Población,8153
17,poblacion,mpio,25839,1,2011,Población,8048
17,poblacion,mpio,25839,1,2012,Población,7997
17,poblacion,mpio,25839,1,2013,Población,7924
17,poblacion,mpio,25839,1,2014,Población,7809
17,poblacion,mpio,25839,1,2015,Población,7724
17,poblacion,mpio,25839,1,2016,Población,7717
17,poblacion,mpio,25839,1,2017,Población,7722
17,poblacion,mpio,25839,1,2018,Población,7717
17,poblacion,mpio,25839,1,2019,Población,7696
17,poblacion,mpio,25839,1,2020,Población,7789
17,poblacion,mpio,25839,1,2021,Población,8098
17,poblacion,mpio,25839,1,2022,Población,8353
17,poblacion,mpio,25839,1,2023,Población,8591
17,poblacion,mpio,25839,1,2024,Población,8693
17,poblacion,mpio,25839,1,2025,Población,8794
17,poblacion,mpio,25839,1,2026,Población,8873
17,poblacion,mpio,25839,1,2027,Población,8953
17,poblacion,mpio,25839,1,2028,Población,9050
17,poblacion,mpio,25839,1,2029,Población,9108
17,poblacion,mpio,25839,1,2030,Población,9189
17,poblacion,mpio,25839,1,2031,Población,9260
17,poblacion,mpio,25839,1,2032,Población,9331
17,poblacion,mpio,25839,1,2033,Población,9414
17,poblacion,mpio,25839,1,2034,Población,9458
17,poblacion,mpio,25839,1,2035,Población,9541
17,poblacion,mpio,25841,1,1985,Población,11554
17,poblacion,mpio,25841,1,1986,Población,11044
17,poblacion,mpio,25841,1,1987,Población,10513
17,poblacion,mpio,25841,1,1988,Población,10061
17,poblacion,mpio,25841,1,1989,Población,9675
17,poblacion,mpio,25841,1,1990,Población,9315
17,poblacion,mpio,25841,1,1991,Población,8872
17,poblacion,mpio,25841,1,1992,Población,8591
17,poblacion,mpio,25841,1,1993,Población,8300
17,poblacion,mpio,25841,1,1994,Población,8034
17,poblacion,mpio,25841,1,1995,Población,7766
17,poblacion,mpio,25841,1,1996,Población,7535
17,poblacion,mpio,25841,1,1997,Población,7298
17,poblacion,mpio,25841,1,1998,Población,7217
17,poblacion,mpio,25841,1,1999,Población,7039
17,poblacion,mpio,25841,1,2000,Población,6933
17,poblacion,mpio,25841,1,2001,Población,6780
17,poblacion,mpio,25841,1,2002,Población,6692
17,poblacion,mpio,25841,1,2003,Población,6513
17,poblacion,mpio,25841,1,2004,Población,6429
17,poblacion,mpio,25841,1,2005,Población,6333
17,poblacion,mpio,25841,1,2006,Población,6296
17,poblacion,mpio,25841,1,2007,Población,6209
17,poblacion,mpio,25841,1,2008,Población,6184
17,poblacion,mpio,25841,1,2009,Población,6170
17,poblacion,mpio,25841,1,2010,Población,6176
17,poblacion,mpio,25841,1,2011,Población,6212
17,poblacion,mpio,25841,1,2012,Población,6243
17,poblacion,mpio,25841,1,2013,Población,6248
17,poblacion,mpio,25841,1,2014,Población,6308
17,poblacion,mpio,25841,1,2015,Población,6365
17,poblacion,mpio,25841,1,2016,Población,6490
17,poblacion,mpio,25841,1,2017,Población,6594
17,poblacion,mpio,25841,1,2018,Población,6727
17,poblacion,mpio,25841,1,2019,Población,6875
17,poblacion,mpio,25841,1,2020,Población,7067
17,poblacion,mpio,25841,1,2021,Población,7348
17,poblacion,mpio,25841,1,2022,Población,7579
17,poblacion,mpio,25841,1,2023,Población,7794
17,poblacion,mpio,25841,1,2024,Población,7906
17,poblacion,mpio,25841,1,2025,Población,7961
17,poblacion,mpio,25841,1,2026,Población,8049
17,poblacion,mpio,25841,1,2027,Población,8117
17,poblacion,mpio,25841,1,2028,Población,8172
17,poblacion,mpio,25841,1,2029,Población,8258
17,poblacion,mpio,25841,1,2030,Población,8317
17,poblacion,mpio,25841,1,2031,Población,8376
17,poblacion,mpio,25841,1,2032,Población,8423
17,poblacion,mpio,25841,1,2033,Población,8499
17,poblacion,mpio,25841,1,2034,Población,8546
17,poblacion,mpio,25841,1,2035,Población,8610
17,poblacion,mpio,25843,1,1985,Población,30742
17,poblacion,mpio,25843,1,1986,Población,29954
17,poblacion,mpio,25843,1,1987,Población,29274
17,poblacion,mpio,25843,1,1988,Población,28637
17,poblacion,mpio,25843,1,1989,Población,28056
17,poblacion,mpio,25843,1,1990,Población,27504
17,poblacion,mpio,25843,1,1991,Población,27019
17,poblacion,mpio,25843,1,1992,Población,26607
17,poblacion,mpio,25843,1,1993,Población,26244
17,poblacion,mpio,25843,1,1994,Población,26050
17,poblacion,mpio,25843,1,1995,Población,25904
17,poblacion,mpio,25843,1,1996,Población,25803
17,poblacion,mpio,25843,1,1997,Población,25802
17,poblacion,mpio,25843,1,1998,Población,25830
17,poblacion,mpio,25843,1,1999,Población,25926
17,poblacion,mpio,25843,1,2000,Población,26088
17,poblacion,mpio,25843,1,2001,Población,26275
17,poblacion,mpio,25843,1,2002,Población,26526
17,poblacion,mpio,25843,1,2003,Población,26824
17,poblacion,mpio,25843,1,2004,Población,27163
17,poblacion,mpio,25843,1,2005,Población,27553
17,poblacion,mpio,25843,1,2006,Población,28048
17,poblacion,mpio,25843,1,2007,Población,28640
17,poblacion,mpio,25843,1,2008,Población,29330
17,poblacion,mpio,25843,1,2009,Población,30125
17,poblacion,mpio,25843,1,2010,Población,31018
17,poblacion,mpio,25843,1,2011,Población,32026
17,poblacion,mpio,25843,1,2012,Población,33109
17,poblacion,mpio,25843,1,2013,Población,34300
17,poblacion,mpio,25843,1,2014,Población,35634
17,poblacion,mpio,25843,1,2015,Población,37051
17,poblacion,mpio,25843,1,2016,Población,38638
17,poblacion,mpio,25843,1,2017,Población,40431
17,poblacion,mpio,25843,1,2018,Población,42558
17,poblacion,mpio,25843,1,2019,Población,44802
17,poblacion,mpio,25843,1,2020,Población,46911
17,poblacion,mpio,25843,1,2021,Población,48774
17,poblacion,mpio,25843,1,2022,Población,50309
17,poblacion,mpio,25843,1,2023,Población,51738
17,poblacion,mpio,25843,1,2024,Población,53141
17,poblacion,mpio,25843,1,2025,Población,54485
17,poblacion,mpio,25843,1,2026,Población,55766
17,poblacion,mpio,25843,1,2027,Población,56947
17,poblacion,mpio,25843,1,2028,Población,58042
17,poblacion,mpio,25843,1,2029,Población,59071
17,poblacion,mpio,25843,1,2030,Población,59962
17,poblacion,mpio,25843,1,2031,Población,60834
17,poblacion,mpio,25843,1,2032,Población,61700
17,poblacion,mpio,25843,1,2033,Población,62538
17,poblacion,mpio,25843,1,2034,Población,63366
17,poblacion,mpio,25843,1,2035,Población,64167
17,poblacion,mpio,25845,1,1985,Población,10538
17,poblacion,mpio,25845,1,1986,Población,10062
17,poblacion,mpio,25845,1,1987,Población,9589
17,poblacion,mpio,25845,1,1988,Población,9181
17,poblacion,mpio,25845,1,1989,Población,8757
